"workerid","strong_adjective","not_paid_attention","condition_prosody","responsequestion","exchange","question","setup_phrase","condition_knowledge","weak_adjective","context","time","response","slide_number_in_experiment","language","enjoyment","gender","age","comments","asses","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.condition","Answer.hit_information","Answer.time_in_minutes"
74,"""expensive""","false","""control""","""Does Julie mean that her cellphone plan cheap?""","""Mike: What is your new cellphone plan like?""","""Did Julie sign up for a new cellphone plan?""","""I don&quotechart know for sure, but""","""know""","""cheap""","""Julie and Mike are two friends catching up over coffee. After Stan mentions that he needs a new cell phone plan, she talks about her own recent experience switching to a new provider.""",8480,0,19,"""English""","""1""","""Male""","""30""","""""","""Yes""","""2""","""Windows""",768,1366,"""Chrome""","""3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:50 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:50 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""3WOKGM4L71F2T4QSS5AJJBSJD7TO0U""",0,"""Submitted""","""Sat May 26 07:12:04 PDT 2018""","""Fri May 25 14:25:21 PDT 2018""","""Fri May 25 14:32:04 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.62945"""
74,"""lethargic""","false","""control""","""Does Julie mean that her boss is energetic?""","""Mike: What is your new boss like?""","""Does Julie&quotechars boss have 5 kids?""","""I don&quotechart know for sure, but""","""know""","""energetic""","""Julie is at home with her boyfriend Mike. She tells him about her new job, which she started this week, and her new boss - who she is still getting used under.""",5984,0,20,"""English""","""1""","""Male""","""30""","""""","""Yes""","""2""","""Windows""",768,1366,"""Chrome""","""3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:50 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:50 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""3WOKGM4L71F2T4QSS5AJJBSJD7TO0U""",0,"""Submitted""","""Sat May 26 07:12:04 PDT 2018""","""Fri May 25 14:25:21 PDT 2018""","""Fri May 25 14:32:04 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.62945"""
74,"""respectful""","false","""control""","""Does Julie mean that his brother is rude?""","""Stan: What was his brother&quotechars behavior like?""","""Is Julie&quotechars brother talkative?""","""I don&quotechart know for sure, but""","""ignorant""","""rude""","""Julie is having lunch with Stan. She tells him about her friend Mike, who told Julie about his recent trip to a Buddhist temple with his very belligerent and talkative brother.""",15569,0,21,"""English""","""1""","""Male""","""30""","""""","""Yes""","""2""","""Windows""",768,1366,"""Chrome""","""3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:50 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:50 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""3WOKGM4L71F2T4QSS5AJJBSJD7TO0U""",0,"""Submitted""","""Sat May 26 07:12:04 PDT 2018""","""Fri May 25 14:25:21 PDT 2018""","""Fri May 25 14:32:04 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.62945"""
74,"""tiny""","false","""control""","""Does Julie mean that her umbrella was big?""","""Mike: What was your umbrella like?""","""Did Julie need an umbrella at the festival?""","""I don&quotechart know for sure, but""","""know""","""big""","""Julie is meeting her friend Stan for brunch. She tells him about how she recently got caught in a major thunderstorm at a music festival with an umbrella but no raincoat.""",6542,0,22,"""English""","""1""","""Male""","""30""","""""","""Yes""","""2""","""Windows""",768,1366,"""Chrome""","""3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:50 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:50 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""3WOKGM4L71F2T4QSS5AJJBSJD7TO0U""",0,"""Submitted""","""Sat May 26 07:12:04 PDT 2018""","""Fri May 25 14:25:21 PDT 2018""","""Fri May 25 14:32:04 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.62945"""
74,"""heavy""","false","""control""","""Does Julie mean that his suitcase was light?""","""Stan: What was his suitcase like?""","""Did Julie travel to Australia?""","""I don&quotechart know for sure, but""","""ignorant""","""light""","""Julie and her boyfriend Stan are getting coffee. She tells him about her friend Mike, who just mentioned to Julie that he has brought back souvenirs from Thailand for her and several other friends.""",6265,0,23,"""English""","""1""","""Male""","""30""","""""","""Yes""","""2""","""Windows""",768,1366,"""Chrome""","""3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:50 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:50 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""3WOKGM4L71F2T4QSS5AJJBSJD7TO0U""",0,"""Submitted""","""Sat May 26 07:12:04 PDT 2018""","""Fri May 25 14:25:21 PDT 2018""","""Fri May 25 14:32:04 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.62945"""
74,"""guilty""","false","""control""","""Does Julie mean that his sister was innocent?""","""Stan: What happened with his sister?""","""Did Julie&quotechars sister get arrested for drugs?""","""I don&quotechart know for sure, but""","""ignorant""","""innocent""","""Julie and her friend Stan meet for a walk in a park one afternoon. Julie tells Stan that she&quotechars just learned that their mutual friend Mike has a sister, who has been in jail for several years for felony drug possession.""",5167,0,24,"""English""","""1""","""Male""","""30""","""""","""Yes""","""2""","""Windows""",768,1366,"""Chrome""","""3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:50 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:50 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""3WOKGM4L71F2T4QSS5AJJBSJD7TO0U""",0,"""Submitted""","""Sat May 26 07:12:04 PDT 2018""","""Fri May 25 14:25:21 PDT 2018""","""Fri May 25 14:32:04 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""6.62945"""
75,"""brilliant""","false","""RFR""","""Does Julie mean that his professor was brilliant?""","""Stan: What is his new professor like?""","""Is Julie taking computer programming classes?""","""I don&quotechart know for sure, but""","""ignorant""","""intelligent""","""Julie and Stan are relaxing at home. They discuss their mutual friend Mike, who told Julie yesterday about the programming class he just started attending at the local community college.""",4905,0.71,3,"""english""","""1""","""Male""","""22""","""""","""Yes""","""1""","""Mac""",900,1440,"""Chrome""","""3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:50 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:50 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""34Z02EIMISCI6WV0OMWIDLY6CFAT0L""",1,"""Submitted""","""Sat May 26 07:22:03 PDT 2018""","""Fri May 25 14:25:22 PDT 2018""","""Fri May 25 14:42:03 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.86305"""
75,"""starving""","false","""neutral""","""Does Julie mean that his dog was starving?""","""Stan: What did his dog feel like after not eating for so long?""","""Did Julie feed a dog?""","""I don&quotechart know for sure, but""","""ignorant""","""hungry""","""Julie and Stan are talking about her day at work over dinner. That afternoon, Julie and her coworker Mike discussed how Mike had to rush home on their lunch break because he had forgotten to feed his dog.""",3100,0.5,4,"""english""","""1""","""Male""","""22""","""""","""Yes""","""1""","""Mac""",900,1440,"""Chrome""","""3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:50 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:50 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""34Z02EIMISCI6WV0OMWIDLY6CFAT0L""",1,"""Submitted""","""Sat May 26 07:22:03 PDT 2018""","""Fri May 25 14:25:22 PDT 2018""","""Fri May 25 14:42:03 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.86305"""
75,"""impeccible""","false","""filler""","""Does Julie mean that his speech was polished?""","""Stan: What was his speech like?""","""Did Julie give a speech?""","""I don&quotechart know for sure, but""","""ignorant""","""polished""","""Stan and Julie are meeting for drinks. Neither of them could make it to their friend Mike&quotechars valedictorian speech yesterday, but Julie talked very briefly to a friend who was in attendance.""",6374,0.23,5,"""english""","""1""","""Male""","""22""","""""","""Yes""","""1""","""Mac""",900,1440,"""Chrome""","""3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:50 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:50 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""34Z02EIMISCI6WV0OMWIDLY6CFAT0L""",1,"""Submitted""","""Sat May 26 07:22:03 PDT 2018""","""Fri May 25 14:25:22 PDT 2018""","""Fri May 25 14:42:03 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.86305"""
75,"""hideous""","false","""neutral""","""Does Julie mean that her bridesmaid dress was hideous?""","""Mike: What did your bridesmaid dress look like?""","""Did Julie choose her bridesmaid dress?""","""Believe me,""","""know""","""ugly""","""Julie is getting lunch with her boyfriend Mike. Julie returned this morning from a wedding, in which she was a bridesmaid for a friend with notoriously poor taste in dresses.""",4915,0.74,6,"""english""","""1""","""Male""","""22""","""""","""Yes""","""1""","""Mac""",900,1440,"""Chrome""","""3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:50 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:50 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""34Z02EIMISCI6WV0OMWIDLY6CFAT0L""",1,"""Submitted""","""Sat May 26 07:22:03 PDT 2018""","""Fri May 25 14:25:22 PDT 2018""","""Fri May 25 14:42:03 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.86305"""
75,"""hot""","false","""neutral""","""Does Julie mean that her date was hot?""","""Mike: What did your date look like?""","""Did Julie recently go on a date?""","""Believe me,""","""know""","""good-looking""","""Mike and his friend Julie meet for lunch. Julie tells Mike about a recent date she had with someone Mike has never met.""",10383,0.84,7,"""english""","""1""","""Male""","""22""","""""","""Yes""","""1""","""Mac""",900,1440,"""Chrome""","""3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:50 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:50 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""34Z02EIMISCI6WV0OMWIDLY6CFAT0L""",1,"""Submitted""","""Sat May 26 07:22:03 PDT 2018""","""Fri May 25 14:25:22 PDT 2018""","""Fri May 25 14:42:03 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.86305"""
75,"""hilarious""","false","""RFR""","""Does Julie mean that his blog post was hilarious?""","""Stan: What is his new tweet like?""","""Does Julie read and write for a comedy blog?""","""I don&quotechart know for sure, but""","""ignorant""","""funny""","""Julie is at a party with her friend Stan. She tells him about their mutual friend Mike, a professional comedian whose latest tweet Julie has not yet read.""",5318,0.82,8,"""english""","""1""","""Male""","""22""","""""","""Yes""","""1""","""Mac""",900,1440,"""Chrome""","""3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:24:50 PDT 2018""","""2""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:24:50 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3SBX2M1TKCMJRKNF0HKNWZH5826Q49""","""34Z02EIMISCI6WV0OMWIDLY6CFAT0L""",1,"""Submitted""","""Sat May 26 07:22:03 PDT 2018""","""Fri May 25 14:25:22 PDT 2018""","""Fri May 25 14:42:03 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""2.86305"""
