"workerid","strong_adjective","not_paid_attention","condition_prosody","responsequestion","exchange","question","setup_phrase","condition_knowledge","weak_adjective","context","time","response","slide_number_in_experiment","language","enjoyment","gender","age","comments","asses","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.condition","Answer.hit_information","Answer.time_in_minutes"
35,"""beautiful""","false","""filler""","""Does Julie mean that his sister is attractive?""","""Stan: What does his sister look like?""","""Does Julie know exactly what Donna looks like?""","""I don&quotechart know for sure, but""","""ignorant""","""attractive""","""Julie is having a drink with Stan. She tells him that their friend Mike&quotechars sister Donna is in town to visit.""",11152,1,10,"""English""","""2""","""Male""","""27""","""""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:58 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:58 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""39LOEL67OS4VP4294B36ON0Q1EA837""",0,"""Submitted""","""Sat May 26 07:26:06 PDT 2018""","""Fri May 25 14:40:07 PDT 2018""","""Fri May 25 14:46:06 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""5.8921166666666664"""
35,"""hot""","false","""RFR""","""Does Julie mean that her date was hot?""","""Mike: What did your date look like?""","""Did Julie recently go on a date?""","""Believe me,""","""know""","""good-looking""","""Mike and his friend Julie meet for lunch. Julie tells Mike about a recent date she had with someone Mike has never met.""",8576,0.59,11,"""English""","""2""","""Male""","""27""","""""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:58 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:58 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""39LOEL67OS4VP4294B36ON0Q1EA837""",0,"""Submitted""","""Sat May 26 07:26:06 PDT 2018""","""Fri May 25 14:40:07 PDT 2018""","""Fri May 25 14:46:06 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""5.8921166666666664"""
35,"""hilarious""","false","""neutral""","""Does Julie mean that her blog post was hilarious?""","""Mike: What is your new tweet like?""","""Does Julie read and write for a comedy blog?""","""Believe me,""","""know""","""funny""","""Julie is at a party with her friend Mike. A professional comedian, Julie tells Mike about her latest tweet.""",10456,0.69,12,"""English""","""2""","""Male""","""27""","""""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:58 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:58 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""39LOEL67OS4VP4294B36ON0Q1EA837""",0,"""Submitted""","""Sat May 26 07:26:06 PDT 2018""","""Fri May 25 14:40:07 PDT 2018""","""Fri May 25 14:46:06 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""5.8921166666666664"""
35,"""disgusting""","false","""filler""","""Does Julie mean that her AirBnB was unpleasant?""","""Mike: What was your AirBnB like?""","""Did Julie have a mold problem in her old apartment?""","""Believe me,""","""know""","""unpleasant""","""Mike and Julie are two friends at a party. Julie tells him that she was pretty unsatisfied with the AirBnB she booked on her last vacation.""",6919,1,13,"""English""","""2""","""Male""","""27""","""""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:58 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:58 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""39LOEL67OS4VP4294B36ON0Q1EA837""",0,"""Submitted""","""Sat May 26 07:26:06 PDT 2018""","""Fri May 25 14:40:07 PDT 2018""","""Fri May 25 14:46:06 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""5.8921166666666664"""
35,"""impeccible""","false","""neutral""","""Does Julie mean that her speech was impeccible?""","""Mike: What was your speech like?""","""Did Julie give a speech?""","""Believe me,""","""know""","""polished""","""Stan and Mike are meeting for drinks. Mike couldn&quotechart make it to her valedictorian speech yesterday but wants to know how it went.""",11505,0.76,14,"""English""","""2""","""Male""","""27""","""""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:58 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:58 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""39LOEL67OS4VP4294B36ON0Q1EA837""",0,"""Submitted""","""Sat May 26 07:26:06 PDT 2018""","""Fri May 25 14:40:07 PDT 2018""","""Fri May 25 14:46:06 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""5.8921166666666664"""
35,"""brilliant""","false","""filler""","""Does Julie mean that her professor was intelligent?""","""Mike: What is your new professor like?""","""Is Julie taking computer programming classes?""","""Believe me,""","""know""","""intelligent""","""Julie and Mike are relaxing at home. She tells him about the programming class she just started attending at the local community college.""",7543,1,15,"""English""","""2""","""Male""","""27""","""""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:58 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:58 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""39LOEL67OS4VP4294B36ON0Q1EA837""",0,"""Submitted""","""Sat May 26 07:26:06 PDT 2018""","""Fri May 25 14:40:07 PDT 2018""","""Fri May 25 14:46:06 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""5.8921166666666664"""
35,"""life-threatening""","false","""RFR""","""Does Julie mean that his illness was life-threatening?""","""Stan: What was the degree of his illness?""","""Did Julie recieve a diagnosis from the doctors?""","""I don&quotechart know for sure, but""","""ignorant""","""serious""","""Julie is hanging out with Stan. The two discuss their mutual friend Mike, who recently informed Julie that he had to spend some time in the hospital after falling ill on vacation.""",23564,0.94,16,"""English""","""2""","""Male""","""27""","""""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:58 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:58 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""39LOEL67OS4VP4294B36ON0Q1EA837""",0,"""Submitted""","""Sat May 26 07:26:06 PDT 2018""","""Fri May 25 14:40:07 PDT 2018""","""Fri May 25 14:46:06 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""5.8921166666666664"""
35,"""famous""","false","""neutral""","""Does Julie mean that his boss is famous?""","""Stan: What&quotechars his new boss like?""","""Does Julie work at a law firm?""","""I don&quotechart know for sure, but""","""ignorant""","""prominent""","""Julie is hanging out with her boyfriend Stan. The two discuss their mutual friend Mike, who recently told Julie about his anxious first day of work at a prestigious law firm.""",12776,0.35,17,"""English""","""2""","""Male""","""27""","""""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:58 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:58 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""39LOEL67OS4VP4294B36ON0Q1EA837""",0,"""Submitted""","""Sat May 26 07:26:06 PDT 2018""","""Fri May 25 14:40:07 PDT 2018""","""Fri May 25 14:46:06 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""5.8921166666666664"""
35,"""starving""","false","""filler""","""Does Julie mean that his dog was hungry?""","""Stan: What did his dog feel like after not eating for so long?""","""Did Julie feed a dog?""","""I don&quotechart know for sure, but""","""ignorant""","""hungry""","""Julie and Stan are talking about her day at work over dinner. That afternoon, Julie and her coworker Mike discussed how Mike had to rush home on their lunch break because he had forgotten to feed his dog.""",11384,1,18,"""English""","""2""","""Male""","""27""","""""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:58 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:58 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""39LOEL67OS4VP4294B36ON0Q1EA837""",0,"""Submitted""","""Sat May 26 07:26:06 PDT 2018""","""Fri May 25 14:40:07 PDT 2018""","""Fri May 25 14:46:06 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""5.8921166666666664"""
35,"""expensive""","false","""control""","""Does Julie mean that her cellphone plan cheap?""","""Mike: What is your new cellphone plan like?""","""Did Julie sign up for a new cellphone plan?""","""I don&quotechart know for sure, but""","""know""","""cheap""","""Julie and Mike are two friends catching up over coffee. After Stan mentions that he needs a new cell phone plan, she talks about her own recent experience switching to a new provider.""",11752,0,19,"""English""","""2""","""Male""","""27""","""""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:58 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:58 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""39LOEL67OS4VP4294B36ON0Q1EA837""",0,"""Submitted""","""Sat May 26 07:26:06 PDT 2018""","""Fri May 25 14:40:07 PDT 2018""","""Fri May 25 14:46:06 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""5.8921166666666664"""
35,"""lethargic""","false","""control""","""Does Julie mean that his boss is energetic?""","""Stan: What is his new boss like?""","""Does Julie&quotechars boss have 5 kids?""","""I don&quotechart know for sure, but""","""ignorant""","""energetic""","""Julie is at home with her boyfriend Stan. She tells him about her friend Mike, who started a new job this week and is getting used to working under his new boss.""",10080,0,20,"""English""","""2""","""Male""","""27""","""""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:58 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:58 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""39LOEL67OS4VP4294B36ON0Q1EA837""",0,"""Submitted""","""Sat May 26 07:26:06 PDT 2018""","""Fri May 25 14:40:07 PDT 2018""","""Fri May 25 14:46:06 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""5.8921166666666664"""
35,"""respectful""","false","""control""","""Does Julie mean that his brother is rude?""","""Stan: What was his brother&quotechars behavior like?""","""Is Julie&quotechars brother talkative?""","""I don&quotechart know for sure, but""","""ignorant""","""rude""","""Julie is having lunch with Stan. She tells him about her friend Mike, who told Julie about his recent trip to a Buddhist temple with his very belligerent and talkative brother.""",36371,0.08,21,"""English""","""2""","""Male""","""27""","""""","""Yes""","""2""","""Windows""",864,1536,"""Chrome""","""3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""3MCFX9UVS0KBPU0GQ31JRM996HG68D""","""Language study""","""Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.""","""language research stanford fun cognitive science university""","""$1.20""","""Fri May 25 14:39:58 PDT 2018""","""7""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""2400""","""60000""","""Sun Jun 24 14:39:58 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3J5XXLQDHLAQEW0SM29ESHO7BUQ3VW""","""39LOEL67OS4VP4294B36ON0Q1EA837""",0,"""Submitted""","""Sat May 26 07:26:06 PDT 2018""","""Fri May 25 14:40:07 PDT 2018""","""Fri May 25 14:46:06 PDT 2018""","""""","""""","""""","""""","""""","""undefined""","""undefined""","""5.8921166666666664"""
