workerid,strong_adjective,not_paid_attention,condition_prosody,responsequestion,exchange,question,pre_check_response,condition_knowledge,weak_adjective,valence,context,time,num_plays,response,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.hit_information,Answer.time_in_minutes
38,beautiful,TRUE,RFR,Does Julie mean that her sister is beautiful?,Mike: What does your sister look like?,Is Julie&quotechars sister looking for a date?,yes,know,attractive,pos,"Julie&quotechars sister is in town to visit. She is currently between relationships and wouldn&quotechart mind going out on a date during her visit. During a break at work, Julie has a coffee with Mike and asks him whether some of his single friends that might be interested in a blind date with her sister. Mike asks Julie several questions about her sister.",19940,2,0.83,16,English,2,Male,27,Yes the survey is good,Yes,3,Windows,768,1360,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3WYP994K17RPCUX0FZ53YBFDKGJY6Y,38,Submitted,Tue Dec 12 03:54:29 PST 2017,Mon Dec 11 10:59:12 PST 2017,Mon Dec 11 11:14:29 PST 2017,,,,,,undefined,undefined,8.702166667
39,beautiful,FALSE,neutral,Does Julie mean that her sister is beautiful?,Mike: What does your sister look like?,Is Julie&quotechars sister looking for a date?,yes,know,attractive,pos,"Julie&quotechars sister is in town to visit. She is currently between relationships and wouldn&quotechart mind going out on a date during her visit. During a break at work, Julie has a coffee with Mike and asks him whether some of his single friends that might be interested in a blind date with her sister. Mike asks Julie several questions about her sister.",42989,1,0.68,7,english,2,Female,55,"one scenario about &quotecharher&quotechar house being dirty, changes to &quotecharhis&quotechar house. confusing.",Yes,4,Windows,615,1093,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,32M8BPYGATM5JN71NUSMOEYEOBOGIC,39,Submitted,Tue Dec 12 03:55:08 PST 2017,Mon Dec 11 10:59:12 PST 2017,Mon Dec 11 11:15:08 PST 2017,,,,,,undefined,undefined,14.57683333
40,beautiful,FALSE,RFR,Does Julie mean that her sister is beautiful?,Mike: What does your sister look like?,Is Julie&quotechars sister looking for a date?,yes,know,attractive,pos,"Julie&quotechars sister is in town to visit. She is currently between relationships and wouldn&quotechart mind going out on a date during her visit. During a break at work, Julie has a coffee with Mike and asks him whether some of his single friends that might be interested in a blind date with her sister. Mike asks Julie several questions about her sister.",37051,1,0.75,4,english,1,Female,48,,Yes,1,Windows,768,1366,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3HMIGG0U4L6CG8GO8E21IPB4QB9Y8K,40,Submitted,Tue Dec 12 03:55:10 PST 2017,Mon Dec 11 10:59:13 PST 2017,Mon Dec 11 11:15:10 PST 2017,,,,,,undefined,undefined,15.88488333
41,beautiful,FALSE,neutral,Does Julie mean that her sister is beautiful?,Mike: What does your sister look like?,Is Julie&quotechars sister looking for a date?,yes,know,attractive,pos,"Julie&quotechars sister is in town to visit. She is currently between relationships and wouldn&quotechart mind going out on a date during her visit. During a break at work, Julie has a coffee with Mike and asks him whether some of his single friends that might be interested in a blind date with her sister. Mike asks Julie several questions about her sister.",25904,2,0.91,15,english,2,Female,34,Very fun to do.,Yes,3,Windows,864,1536,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3X87C8JFV6BLQQ4BV2RCMU833WZSQB,41,Submitted,Tue Dec 12 03:55:12 PST 2017,Mon Dec 11 10:59:07 PST 2017,Mon Dec 11 11:15:12 PST 2017,,,,,,undefined,undefined,9.238866667
42,beautiful,FALSE,neutral,Does Julie mean that his sister is beautiful?,Stan: What does his sister look like?,Is Julie&quotechars sister looking for a date?,no,ignorant,attractive,pos,"Mike tells Julie that his sister is in town to visit. Although Julie has never seen her in person, she has seen an old picture of her in a large group on Facebook. Later, Julie gets lunch with her boyfriend Stan. Stan&quotechars friend is looking for a blind date and Stan heard about Mike&quotechars sister being in town. Stan asks Julie what she knows about Mike&quotechars sister.",12293,0,1,3,English,1,Male,28,"I had to complete the experiment two times, the first time it didn&quotechart submit.",Yes,2,Windows,864,1536,Firefox,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,34YB12FSQYORF6XS89QEG75V5K8GMS,42,Submitted,Tue Dec 12 03:55:13 PST 2017,Mon Dec 11 10:59:15 PST 2017,Mon Dec 11 11:15:13 PST 2017,,,,,,undefined,undefined,4.543083333
43,beautiful,FALSE,RFR,Does Julie mean that his sister is beautiful?,Stan: What does his sister look like?,Is Julie&quotechars sister looking for a date?,no,ignorant,attractive,pos,"Mike tells Julie that his sister is in town to visit. Although Julie has never seen her in person, she has seen an old picture of her in a large group on Facebook. Later, Julie gets lunch with her boyfriend Stan. Stan&quotechars friend is looking for a blind date and Stan heard about Mike&quotechars sister being in town. Stan asks Julie what she knows about Mike&quotechars sister.",42762,1,1,7,English,2,Male,34,,Yes,2,Windows,768,1366,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3IKZ72A5B4GRJOMX9QZWB1UJ9VINF0,43,Submitted,Tue Dec 12 03:55:25 PST 2017,Mon Dec 11 10:59:14 PST 2017,Mon Dec 11 11:15:25 PST 2017,,,,,,undefined,undefined,12.91753333
44,beautiful,FALSE,neutral,Does Julie mean that his sister is beautiful?,Stan: What does his sister look like?,Is Julie&quotechars sister looking for a date?,no,ignorant,attractive,pos,"Mike tells Julie that his sister is in town to visit. Although Julie has never seen her in person, she has seen an old picture of her in a large group on Facebook. Later, Julie gets lunch with her boyfriend Stan. Stan&quotechars friend is looking for a blind date and Stan heard about Mike&quotechars sister being in town. Stan asks Julie what she knows about Mike&quotechars sister.",29052,1,0.76,13,English,1,Male,39,,Yes,1,Windows,1080,1920,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3VFJCI1K4ZZICMAKDHMV26Z5B77GRG,44,Submitted,Tue Dec 12 03:55:25 PST 2017,Mon Dec 11 10:59:17 PST 2017,Mon Dec 11 11:15:25 PST 2017,,,,,,undefined,undefined,9.241066667
45,beautiful,FALSE,RFR,Does Julie mean that his sister is beautiful?,Stan: What does his sister look like?,Is Julie&quotechars sister looking for a date?,no,ignorant,attractive,pos,"Mike tells Julie that his sister is in town to visit. Although Julie has never seen her in person, she has seen an old picture of her in a large group on Facebook. Later, Julie gets lunch with her boyfriend Stan. Stan&quotechars friend is looking for a blind date and Stan heard about Mike&quotechars sister being in town. Stan asks Julie what she knows about Mike&quotechars sister.",59998,1,0.82,12,english,1,Female,31,interesting,Yes,2,Windows,768,1366,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3TUI152ZZBNLW65HIJCSQTLUDWMQ1P,45,Submitted,Tue Dec 12 03:55:28 PST 2017,Mon Dec 11 10:59:17 PST 2017,Mon Dec 11 11:15:28 PST 2017,,,,,,undefined,undefined,16.0832
46,beautiful,FALSE,RFR,Does Julie mean that his sister is beautiful?,Stan: What does his sister look like?,Is Julie&quotechars sister looking for a date?,no,ignorant,attractive,pos,"Mike tells Julie that his sister is in town to visit. Although Julie has never seen her in person, she has seen an old picture of her in a large group on Facebook. Later, Julie gets lunch with her boyfriend Stan. Stan&quotechars friend is looking for a blind date and Stan heard about Mike&quotechars sister being in town. Stan asks Julie what she knows about Mike&quotechars sister.",10849,1,0.98,4,English,1,Male,27,None,Yes,3,Windows,1080,1920,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3OS46CRSLFZ8802VAOIJRCBJ2ZHV6M,46,Submitted,Tue Dec 12 03:56:34 PST 2017,Mon Dec 11 11:05:23 PST 2017,Mon Dec 11 11:16:34 PST 2017,,,,,,undefined,undefined,3.949183333
47,beautiful,FALSE,neutral,Does Julie mean that her sister is beautiful?,Mike: What does your sister look like?,Is Julie&quotechars sister looking for a date?,yes,know,attractive,pos,"Julie&quotechars sister is in town to visit. She is currently between relationships and wouldn&quotechart mind going out on a date during her visit. During a break at work, Julie has a coffee with Mike and asks him whether some of his single friends that might be interested in a blind date with her sister. Mike asks Julie several questions about her sister.",30344,1,0.81,14,English,1,Male,32,"This story was confusing with the question that was asked since ""his"" was used instead of her. Julie had to go out of town on an extended business trip. She gave her brother a key to her house to water the plants and feed her cats. Upon coming back, she noticed that her brother might have had a party in ""his"" house while she was away. Upon getting home, Julie got a call from Mike asking her out to drinks that night. After everything that had happened, she thought that she could use a drink and said yes. At the bar, Julie told her Mike about what had happened.",Yes,3,Windows,768,1366,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3ITXP059PWJ4430Y0C73PTWHP17SJK,47,Submitted,Tue Dec 12 03:56:54 PST 2017,Mon Dec 11 10:59:03 PST 2017,Mon Dec 11 11:16:54 PST 2017,,,,,,undefined,undefined,17.76175
48,beautiful,TRUE,filler,Does Julie mean that his sister is attractive?,Stan: What does his sister look like?,Is Julie&quotechars sister looking for a date?,no,ignorant,attractive,pos,"Mike tells Julie that his sister is in town to visit. Although Julie has never seen her in person, she has seen an old picture of her in a large group on Facebook. Later, Julie gets lunch with her boyfriend Stan. Stan&quotechars friend is looking for a blind date and Stan heard about Mike&quotechars sister being in town. Stan asks Julie what she knows about Mike&quotechars sister.",31112,1,0.8,19,English,1,Male,26,,Yes,3,Mac,1050,1680,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,30OG32W0SUBZDAM1EFFQTJ9JXU3NEI,48,Submitted,Tue Dec 12 03:57:06 PST 2017,Mon Dec 11 10:59:14 PST 2017,Mon Dec 11 11:17:06 PST 2017,,,,,,undefined,undefined,11.15313333
49,beautiful,TRUE,RFR,Does Julie mean that her sister is beautiful?,Mike: What does your sister look like?,Is Julie&quotechars sister looking for a date?,yes,know,attractive,pos,"Julie&quotechars sister is in town to visit. She is currently between relationships and wouldn&quotechart mind going out on a date during her visit. During a break at work, Julie has a coffee with Mike and asks him whether some of his single friends that might be interested in a blind date with her sister. Mike asks Julie several questions about her sister.",61707,0,0.66,9,English,2,Female,28,Fun study,Yes,3,Windows,768,1366,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3E337GFOL98XXOISKA5ETMUVAAIGNS,49,Submitted,Tue Dec 12 03:57:12 PST 2017,Mon Dec 11 10:59:15 PST 2017,Mon Dec 11 11:17:12 PST 2017,,,,,,undefined,undefined,17.534
50,beautiful,FALSE,RFR,Does Julie mean that her sister is beautiful?,Mike: What does your sister look like?,Is Julie&quotechars sister looking for a date?,yes,know,attractive,pos,"Julie&quotechars sister is in town to visit. She is currently between relationships and wouldn&quotechart mind going out on a date during her visit. During a break at work, Julie has a coffee with Mike and asks him whether some of his single friends that might be interested in a blind date with her sister. Mike asks Julie several questions about her sister.",12288,1,0.76,14,English,2,Female,26,,Yes,-1,Windows,1080,1920,Chrome,36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3NWM3X0LA7LPP30KTPJPGTWNK4SXPI,Language study,"Listen to interactions and answer questions about them. You must be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university,$1.60 ,Mon Dec 11 10:58:52 PST 2017,110,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Wed Jan 10 10:58:52 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=36BTXXLZ2V8ZENJ6SEFS4X6EZUH4RI,3DQQ64TANGLTXVK5FUMOJELE4D9PWW,50,Submitted,Tue Dec 12 03:57:16 PST 2017,Mon Dec 11 11:06:55 PST 2017,Mon Dec 11 11:17:16 PST 2017,,,,,,undefined,undefined,7.432833333
